EZE00100082,1766,0.0
EZE00100082,1902,11.25
USW00013994,1890,0.0
GM000010962,1895,12.1
GM000010962,1896,8.4
EZE00100082,1904,12.2
USW00013994,1891,0.0
EZE00100082,1903,13.15
GM000010962,1897,10.05
USW00013994,1892,0.0
ITE00100554,1893,20.05
GM000010962,1898,10.5
EZE00100082,1905,10.85
GM000010962,1900,9.9
ITE00100554,1894,18.35
GM000010962,1899,10.8
EZE00100082,1907,12.95
EZE00100082,1906,13.35
ITE00100554,1895,18.65
EZE00100082,1908,12.1
ITE00100554,1896,18.8
USW00012839,1893,0.0
EZE00100082,1909,12.8
GM000010962,1901,10.15
ITE00100554,1897,19.5
USW00012839,1894,0.0
EZE00100082,1910,11.75
ITE00100554,1898,18.85
EZE00100082,1911,13.85
GM000010962,1902,8.25
ITE00100554,1900,18.85
ITE00100554,1899,19.05
GM000010962,1904,9.4
USW00012839,1895,0.0
GM000010962,1903,10.6
EZE00100082,1912,11.2
USW00013994,1893,0.0
USW00012839,1896,0.0
EZE00100082,1913,13.25
EZE00100082,1914,12.4
USW00013994,1894,0.0
GM000010962,1905,8.6
USW00012839,1897,0.0
GM000010962,1906,11.35
GM000010962,1907,9.9
EZE00100082,1915,11.7
USW00012839,1898,0.0
GM000010962,1908,9.1
USW00013994,1895,0.0
ITE00100554,1901,18.3
EZE00100082,1916,13.5
USW00012839,1900,0.0
USW00012839,1899,0.0
USW00013994,1896,0.0
ITE00100554,1902,18.5
GM000010962,1909,9.9
GM000010962,1910,9.7
USW00013994,1897,0.0
ITE00100554,1903,17.75
USW00013994,1898,0.0
ITE00100554,1904,18.4
GM000010962,1911,10.3
ITE00100554,1905,17.95
USW00013994,1900,0.0
USW00013994,1899,0.0
GM000010962,1912,8.5
ITE00100554,1906,19.2
ITE00100554,1907,18.8
EZE00100082,1917,11.2
USW00012839,1901,0.0
GM000010962,1914,9.55
GM000010962,1913,10.15
ITE00100554,1908,17.2
EZE00100082,1918,14.8
USW00012839,1902,0.0
GM000010962,1915,9.0
EZE00100082,1919,11.45
USW00012839,1903,0.0
USW00012839,1904,0.0
ITE00100554,1909,21.0
GM000010962,1916,10.2
ITE00100554,1910,18.2
EZE00100082,1920,13.9
ITE00100554,1911,17.35
USW00012839,1905,0.0
EZE00100082,1921,14.35
USW00013994,1901,0.0
USW00012839,1906,0.0
EZE00100082,1922,11.4
USW00013994,1902,0.0
USW00012839,1907,0.0
ITE00100554,1912,16.4
USW00012839,1908,0.0
ITE00100554,1913,17.0
USW00013994,1903,0.0
EZE00100082,1923,13.75
ITE00100554,1914,18.05
USW00013994,1904,0.0
EZE00100082,1924,13.3
GM000010962,1918,10.05
GM000010962,1917,9.15
ITE00100554,1915,17.15
USW00012839,1909,0.0
USW00013994,1905,0.0
GM000010962,1919,8.15
USW00012839,1910,0.0
ITE00100554,1916,17.9
USW00012839,1911,0.0
GM000010962,1920,10.2
USW00013994,1906,0.0
USW00013994,1907,0.0
USW00013994,1908,0.0
GM000010962,1921,11.3
USW00012839,1912,0.0
EZE00100082,1925,13.8
GM000010962,1922,8.35
USW00012839,1913,0.0
EZE00100082,1926,14.75
GM000010962,1923,10.7
USW00012839,1914,0.0
USW00013994,1909,0.0
EZE00100082,1927,13.05
ITE00100554,1918,16.35
ITE00100554,1917,16.55
USW00012839,1915,0.0
GM000010962,1924,10.6
USW00013994,1910,0.0
EZE00100082,1928,13.0
USW00013994,1911,0.0
ITE00100554,1919,16.85
EZE00100082,1929,12.2
USW00012839,1916,0.0
ITE00100554,1920,17.6
USW00013994,1912,0.0
ITE00100554,1921,19.1
EZE00100082,1930,13.85
EZE00100082,1931,11.75
USW00013994,1913,0.0
GM000010962,1925,10.4
ITE00100554,1922,16.45
EZE00100082,1932,13.4
ITE00100554,1923,18.45
USW00013994,1914,0.0
GM000010962,1926,11.2
USW00013994,1915,0.0
ITE00100554,1924,17.5
USW00012839,1918,0.0
USW00012839,1917,0.0
GM000010962,1927,10.25
EZE00100082,1933,13.45
USW00012839,1919,0.0
GM000010962,1928,9.8
USW00013994,1916,0.0
USW00012839,1920,0.0
EZE00100082,1934,15.5
USW00012839,1921,0.0
EZE00100082,1935,14.35
GM000010962,1929,10.35
GM000010962,1930,10.45
USW00012839,1922,0.0
ITE00100554,1925,17.25
GM000010962,1931,9.1
EZE00100082,1936,11.9
USW00012839,1923,0.0
GM000010962,1932,9.6
USW00013994,1918,0.0
ITE00100554,1926,18.5
EZE00100082,1937,13.55
USW00013994,1917,0.0
USW00012839,1924,0.0
USW00013994,1919,0.0
ITE00100554,1927,18.9
EZE00100082,1938,14.75
GM000010962,1933,9.65
USW00013994,1920,0.0
ITE00100554,1928,17.2
EZE00100082,1939,12.35
USW00013994,1921,0.0
GM000010962,1934,11.75
ITE00100554,1929,17.75
GM000010962,1935,10.05
USW00013994,1922,0.0
EZE00100082,1940,13.2
USW00012839,1925,0.0
ITE00100554,1930,17.2
USW00013994,1923,0.0
ITE00100554,1931,17.4
USW00012839,1926,0.0
ITE00100554,1932,16.2
USW00013994,1924,0.0
GM000010962,1936,9.2
USW00012839,1927,0.0
GM000010962,1937,10.0
USW00012839,1928,0.0
EZE00100082,1941,11.95
ITE00100554,1933,18.0
GM000010962,1938,10.95
EZE00100082,1942,13.85
EZE00100082,1943,15.9
USW00013994,1925,0.0
USW00012839,1929,0.0
ITE00100554,1934,18.45
GM000010962,1939,9.9
ITE00100554,1935,18.1
EZE00100082,1944,13.4
USW00012839,1930,0.0
USW00013994,1926,0.0
EZE00100082,1945,14.5
GM000010962,1940,11.5
USW00012839,1931,0.0
USW00012839,1932,0.0
USW00013994,1927,0.0
EZE00100082,1946,14.3
ITE00100554,1936,16.3
EZE00100082,1947,15.75
USW00013994,1928,0.0
ITE00100554,1937,17.65
USW00012839,1933,0.0
USW00013994,1929,0.0
GM000010962,1941,10.6
ITE00100554,1938,18.85
USW00013994,1930,0.0
EZE00100082,1948,15.6
USW00012839,1934,0.0
USW00012839,1935,0.0
ITE00100554,1939,16.45
GM000010962,1942,12.1
GM000010962,1943,11.9
USW00013994,1931,0.0
USW00013994,1932,0.0
ITE00100554,1940,17.5
GM000010962,1944,9.5
GM000010962,1945,12.35
USW00012839,1936,0.0
EZE00100082,1949,16.35
USW00012839,1937,0.0
USW00013994,1933,0.0
GM000010962,1946,11.6
GM000010962,1947,13.35
USW00013994,1934,0.0
USW00013994,1935,0.0
USW00012839,1938,0.0
EZE00100082,1950,14.4
ITE00100554,1941,17.35
USW00012839,1939,0.0
EZE00100082,1951,13.65
ITE00100554,1942,18.4
ITE00100554,1943,18.95
USW00012839,1940,0.0
ITE00100554,1944,17.3
USW00013994,1936,0.0
EZE00100082,1952,12.9
GM000010962,1948,12.3
USW00013994,1937,0.0
EZE00100082,1953,15.9
ITE00100554,1945,19.95
EZE00100082,1954,13.85
ITE00100554,1946,19.2
USW00013994,1938,26.1
EZE00100082,1955,13.25
USW00013994,1939,21.4
USW00012839,1941,0.0
ITE00100554,1947,19.15
EZE00100082,1956,13.1
USW00012839,1942,0.0
USW00012839,1943,0.0
USW00013994,1940,21.1
GM000010962,1949,12.1
USW00012839,1944,0.0
GM000010962,1950,11.85
EZE00100082,1957,13.95
EZE00100082,1958,13.2
USW00012839,1945,0.0
EZE00100082,1959,15.15
GM000010962,1951,11.5
ITE00100554,1948,19.3
USW00012839,1946,0.0
USW00013994,1941,20.85
USW00012839,1947,0.0
GM000010962,1952,10.3
USW00013994,1942,20.6
USW00013994,1943,20.0
GM000010962,1953,12.45
EZE00100082,1960,13.3
GM000010962,1954,9.75
USW00013994,1944,20.0
EZE00100082,1961,16.05
GM000010962,1955,9.8
USW00013994,1945,19.4
ITE00100554,1949,19.25
EZE00100082,1962,12.55
EZE00100082,1963,14.4
GM000010962,1956,9.9
ITE00100554,1950,19.2
USW00013994,1946,21.1
USW00013994,1947,18.9
EZE00100082,1964,13.7
GM000010962,1957,10.85
GM000010962,1958,10.3
USW00012839,1948,29.4
ITE00100554,1951,16.8
GM000010962,1959,12.0
ITE00100554,1952,17.5
ITE00100554,1953,19.8
EZE00100082,1965,12.85
ITE00100554,1954,16.6
GM000010962,1960,11.8
ITE00100554,1955,18.9
EZE00100082,1967,15.25
USW00012839,1949,28.9
GM000010962,1961,12.7
USW00012839,1950,28.9
EZE00100082,1966,15.05
ITE00100554,1956,16.3
EZE00100082,1968,15.2
USW00013994,1948,21.1
EZE00100082,1969,15.0
GM000010962,1963,11.7
ITE00100554,1957,17.0
GM000010962,1962,9.45
USW00012839,1951,28.9
ITE00100554,1958,17.1
EZE00100082,1971,14.75
USW00012839,1952,28.9
GM000010962,1964,10.6
EZE00100082,1970,12.9
USW00012839,1953,29.15
ITE00100554,1959,17.7
USW00012839,1954,28.9
USW00012839,1955,28.9
USW00013994,1949,21.1
USW00013994,1950,20.6
ITE00100554,1960,17.0
GM000010962,1965,9.35
ITE00100554,1961,20.25
USW00012839,1956,28.9
GM000010962,1967,11.3
USW00012839,1957,28.9
GM000010962,1966,11.65
USW00013994,1951,19.7
EZE00100082,1972,13.2
USW00013994,1952,21.1
ITE00100554,1963,17.8
USW00012839,1958,28.9
GM000010962,1968,11.2
ITE00100554,1962,17.55
GM000010962,1969,10.85
USW00013994,1953,21.95
ITE00100554,1964,19.0
GM000010962,1971,11.35
USW00012839,1959,28.9
GM000010962,1970,9.95
USW00013994,1954,21.1
USW00013994,1955,22.8
USW00012839,1960,28.3
USW00013994,1956,21.7
USW00012839,1961,28.9
EZE00100082,1973,13.5
EZE00100082,1974,13.6
ITE00100554,1965,18.05
ITE00100554,1967,17.55
USW00013994,1957,19.4
USW00013994,1958,20.6
ITE00100554,1966,19.2
USW00012839,1963,28.3
EZE00100082,1975,13.0
GM000010962,1972,9.8
USW00012839,1962,28.3
EZE00100082,1976,14.2
ITE00100554,1968,17.8
USW00013994,1959,21.1
ITE00100554,1969,18.3
USW00012839,1964,28.3
EZE00100082,1977,14.1
ITE00100554,1971,17.5
ITE00100554,1970,16.6
EZE00100082,1979,13.25
EZE00100082,1978,13.0
USW00013994,1960,20.6
USW00013994,1961,18.6
EZE00100082,1980,12.8
GM000010962,1973,9.65
USW00012839,1965,28.9
GM000010962,1974,9.65
USW00012839,1967,28.3
USW00013994,1963,22.2
EZE00100082,1981,14.75
USW00013994,1962,20.85
EZE00100082,1982,13.9
ITE00100554,1972,16.4
GM000010962,1975,9.7
USW00012839,1966,27.8
GM000010962,1976,10.5
USW00012839,1968,27.8
EZE00100082,1983,14.7
USW00013994,1964,21.1
USW00012839,1969,28.9
USW00012839,1971,28.9
GM000010962,1977,11.65
GM000010962,1978,9.5
USW00012839,1970,28.9
GM000010962,1979,9.75
EZE00100082,1984,13.9
EZE00100082,1985,14.1
GM000010962,1980,9.4
USW00013994,1965,21.1
ITE00100554,1973,17.2
USW00013994,1967,20.0
ITE00100554,1974,15.6
USW00012839,1972,28.3
GM000010962,1981,12.0
EZE00100082,1987,13.55
USW00013994,1966,18.9
EZE00100082,1986,14.8
GM000010962,1982,10.8
ITE00100554,1975,16.6
ITE00100554,1976,17.8
USW00013994,1968,19.4
USW00013994,1971,22.2
EZE00100082,1988,14.9
USW00013994,1969,20.6
ITE00100554,1977,17.05
GM000010962,1983,11.65
ITE00100554,1978,15.7
ITE00100554,1979,16.15
USW00013994,1970,20.0
GM000010962,1984,10.4
GM000010962,1985,11.25
ITE00100554,1980,16.9
EZE00100082,1989,15.65
USW00012839,1973,28.3
EZE00100082,1990,15.95
USW00012839,1974,29.4
ITE00100554,1981,19.05
USW00013994,1972,20.6
GM000010962,1987,10.6
EZE00100082,1991,14.2
GM000010962,1986,11.05
ITE00100554,1982,17.35
USW00012839,1975,28.9
USW00012839,1976,27.8
EZE00100082,1992,14.1
EZE00100082,1993,14.55
GM000010962,1988,11.0
USW00012839,1977,27.8
EZE00100082,1994,14.45
ITE00100554,1983,18.25
USW00012839,1979,28.9
USW00012839,1978,28.3
EZE00100082,1995,14.4
ITE00100554,1985,18.0
ITE00100554,1984,16.7
GM000010962,1989,11.6
USW00013994,1973,20.6
USW00012839,1980,28.9
USW00013994,1974,21.1
GM000010962,1990,11.85
ITE00100554,1986,18.9
ITE00100554,1987,18.4
EZE00100082,1996,14.2
USW00013994,1975,21.1
GM000010962,1991,10.55
USW00012839,1981,29.15
USW00013994,1976,20.6
USW00012839,1982,28.9
GM000010962,1992,10.5
GM000010962,1993,11.15
USW00013994,1977,21.4
ITE00100554,1988,18.8
GM000010962,1994,12.1
USW00013994,1979,20.6
USW00013994,1978,20.0
USW00012839,1983,28.3
GM000010962,1995,10.4
USW00012839,1985,29.4
USW00012839,1984,28.3
ITE00100554,1989,18.7
EZE00100082,1997,14.1
USW00013994,1980,20.0
EZE00100082,1998,15.4
ITE00100554,1990,19.6
USW00012839,1986,29.4
GM000010962,1996,9.5
USW00013994,1981,20.85
USW00012839,1987,29.15
EZE00100082,1999,16.05
USW00013994,1982,21.1
ITE00100554,1991,17.25
EZE00100082,2000,16.0
ITE00100554,1993,17.15
ITE00100554,1992,16.8
USW00012839,1988,29.4
EZE00100082,2001,15.15
ITE00100554,1994,18.85
EZE00100082,2002,14.65
EZE00100082,2003,15.75
USW00013994,1983,19.7
ITE00100554,1995,18.15
USW00013994,1985,21.7
USW00013994,1984,18.9
GM000010962,1997,11.15
USW00012839,1989,30.6
GM000010962,1998,11.05
EZE00100082,2004,15.1
ITE00100554,1996,17.5
USW00013994,1987,21.7
USW00012839,1990,29.4
USW00013994,1986,21.4
GM000010962,1999,11.6
USW00012839,1991,29.4
EZE00100082,2005,8.0
GM000010962,2000,11.6
USW00012839,1993,29.4
EZE00100082,2006,0.0
USW00013994,1988,20.6
USW00012839,1992,29.4
USW00012839,1994,30.0
GM000010962,2001,11.3
GM000010962,2003,12.65
GM000010962,2002,12.15
USW00012839,1995,30.0
ITE00100554,1997,19.7
EZE00100082,2007,0.0
EZE00100082,2008,0.0
EZE00100082,2009,0.0
USW00013994,1989,20.85
ITE00100554,1998,18.9
USW00012839,1996,29.4
USW00013994,1990,21.1
ITE00100554,1999,18.8
GM000010962,2004,11.8
USW00013994,1991,21.7
USW00013994,1993,18.3
GM000010962,2005,12.5
EZE00100082,2011,0.0
EZE00100082,2010,0.0
ITE00100554,2000,18.4
USW00013994,1992,20.6
GM000010962,2006,12.95
USW00013994,1994,21.1
EZE00100082,2012,0.0
ITE00100554,2001,19.0
ITE00100554,2003,21.35
ITE00100554,2002,20.35
USW00012839,1997,29.4
USW00013994,1995,20.85
USW00013994,1996,19.4
GM000010962,2007,12.55
EZE00100082,2013,0.0
USW00012839,1998,29.4
GM000010962,2008,11.4
ITE00100554,2004,19.8
USW00012839,1999,28.9
GM000010962,2009,13.6
EZE00100082,2014,0.0
ITE00100554,2005,20.5
EZE00100082,2015,0.0
USW00012839,2000,28.9
EZE00100082,2016,0.0
GM000010962,2011,13.65
GM000010962,2010,10.6
EZE00100082,2017,0.0
ITE00100554,2006,23.3
EZE00100082,2018,0.0
USW00012839,2001,28.9
USW00013994,1997,18.6
USW00012839,2003,30.6
GM000010962,2012,12.6
USW00012839,2002,29.7
EZE00100082,2019,0.0
EZE00100082,2020,0.0
USW00013994,1998,21.4
ITE00100554,2007,21.5
GM000010962,2013,10.75
USW00013994,1999,21.95
USW00012839,2004,28.9
ITE00100554,2008,22.2
USW00013994,2000,21.1
GM000010962,2014,13.25
ITE00100554,2009,0.0
USW00012839,2005,28.9
EZE00100082,2024,0.0
ITE00100554,2011,0.0
GM000010962,2016,11.9
GM000010962,2015,12.75
GM000010962,2024,0.0
ITE00100554,2024,0.0
ITE00100554,2010,0.0
USW00012839,2024,25.6
GM000010962,2017,12.45
USW00012839,2006,29.4
GM000010962,2018,14.6
USW00013994,2024,5.6
USW00013994,2001,21.7
USW00013994,2003,21.1
ITE00100554,2012,0.0
EZE00100082,2021,0.0
USW00013994,2002,20.0
GM000010962,2020,13.2
GM000010962,2019,13.1
EZE00100082,2023,0.0
ITE00100554,2013,0.0
EZE00100082,2022,0.0
USW00012839,2007,29.4
ITE00100554,2014,0.0
USW00013994,2004,20.6
USW00013994,2005,21.95
USW00012839,2008,29.4
ITE00100554,2015,0.0
USW00012839,2009,30.6
ITE00100554,2016,0.0
USW00012839,2011,30.3
ITE00100554,2017,0.0
USW00013994,2006,20.85
ITE00100554,2018,0.0
USW00012839,2010,29.4
USW00012839,2012,28.9
GM000010962,2021,12.5
ITE00100554,2020,0.0
ITE00100554,2019,0.0
USW00012839,2013,29.4
GM000010962,2023,12.9
GM000010962,2022,13.5
USW00013994,2007,22.5
USW00012839,2014,29.4
USW00013994,2008,20.0
USW00012839,2015,30.6
USW00012839,2016,30.0
USW00013994,2011,21.7
USW00013994,2009,20.6
USW00012839,2017,30.6
USW00012839,2018,29.4
USW00013994,2010,23.05
ITE00100554,2021,0.0
USW00013994,2012,23.3
USW00012839,2020,30.6
USW00012839,2019,30.6
USW00013994,2013,20.6
ITE00100554,2023,0.0
ITE00100554,2022,0.0
USW00013994,2014,20.6
USW00013994,2015,21.7
USW00013994,2016,22.8
USW00013994,2017,23.3
USW00013994,2018,20.3
USW00012839,2021,30.0
USW00013994,2020,20.6
USW00013994,2019,20.6
USW00012839,2023,31.1
USW00012839,2022,30.6
USW00013994,2021,22.2
USW00013994,2023,22.8
USW00013994,2022,22.2
